"time" "0.150" "0.20" "0.250" "0.30" "0.350" "0.40" "0.450" "0.50" "0.550" "0.60" "0.650" "0.70" "0.750" "0.80" "0.850" "0.90"
1.2 2.97546386718756e-10 5.56544253700706e-10 1.35116577148438e-09 1.60373888517681e-09 2.40253649259868e-09 -1.19620875308391e-10 -7.88638466282888e-10 -8.84206671463958e-10 3.97531609786213e-10 3.23646946956957e-10 1.10184518914502e-09 -1.074138440584e-09 -4.95107550369977e-10 -2.14827688116504e-10 9.47249563116415e-10 -8.22368421052869e-10
1.25 5.98706697162858e-10 1.11871016652961e-09 -1.46568699886924e-09 1.0195280376234e-10 -2.90591591282896e-09 1.20146901983964e-09 1.01832339638161e-09 -8.11125102799594e-11 5.17995733964227e-10 2.63414884868956e-10 3.58983090049027e-10 2.01777407997498e-09 6.09146921258023e-10 1.27089651007448e-09 8.46862792968406e-10 3.62195466694117e-10
1.3 -2.24464818050939e-10 -3.87091385690794e-10 6.04288201583056e-10 5.0751535516036e-10 2.12546900699013e-09 -3.60549123663651e-10 4.16002775493414e-10 6.21594880757035e-10 1.56603361431217e-10 -2.58596319901044e-10 6.40066046464005e-10 -1.43553081311701e-09 4.68605443051011e-10 -1.34518271998525e-10 -7.66954923926004e-11 7.4366519325713e-10
1.35 2.14466295744246e-09 1.21106599506581e-09 1.42509058902136e-10 -5.38514789782069e-10 -1.24953420538651e-09 5.32893130653779e-10 -1.21026290090459e-09 -3.22040758634968e-10 -9.27573756167785e-10 -1.10184518914505e-09 1.58370168585502e-09 -8.13132838199e-10 6.49301629317026e-10 6.62552682974948e-11 4.4531571237642e-10 -1.62546258223687e-09
1.4 -1.83065314041944e-09 -2.11374383223679e-09 4.77800871196546e-10 8.58909205386513e-11 3.30553556743423e-10 -6.85802258943252e-10 5.1638954564141e-10 9.42832545230036e-10 1.60618832242311e-11 -3.79060444079058e-10 -1.02796052631992e-10 7.12746068050991e-10 -8.36422568872983e-10 -2.34905042146508e-10 -5.987066971626e-10 9.44438733553123e-10
1.45 2.76706093236016e-09 9.58091334292806e-10 1.22467844109787e-09 1.74231278268921e-10 1.01519132915296e-09 -1.11344989977385e-09 -1.6624049136509e-10 -7.03510485196963e-10 6.78614566200211e-10 2.63414884868956e-10 8.60916940789022e-10 -4.71817819695995e-10 4.88682797081015e-10 -7.42862099095176e-11 -1.22110467208058e-09 -2.60202508223866e-10
1.5 -1.60980224609374e-09 2.95538651315805e-10 -4.01547080543573e-14 -6.46490799752907e-12 -2.43811356393916e-09 -1.69814260382402e-10 -6.88251696134885e-10 -4.22427528782965e-10 -1.42950760690778e-09 -1.38292814555905e-09 -1.22873406660991e-10 5.72204589844005e-10 -7.36035798724973e-10 1.7326756527545e-09 8.87017501028414e-10 1.28575375205613e-09
1.55 -9.27172209087139e-10 -6.07942280016495e-10 -6.82670191714634e-10 -6.9712588661596e-10 3.27991686369243e-09 1.73508493523848e-10 3.95925421463813e-10 6.21594880757035e-10 8.19156044408229e-10 4.2403371710494e-10 -4.84265779193974e-10 -1.3050280119201e-10 -8.76577276932965e-10 -8.77380371093516e-10 8.87017501028414e-10 -2.2004780016489e-10
1.6 -3.44928942228642e-10 8.57704564144707e-10 2.00371993215463e-11 6.681341873972e-10 -1.5045166015625e-09 -7.70127145867602e-10 -8.28793174342089e-10 -7.23587839226967e-10 -1.91136410361878e-09 -1.42308285361805e-09 1.50339226973701e-09 -5.11972527754998e-10 7.49688399465036e-10 -4.15601228412523e-10 -1.64634303045993e-11 -7.42059004933884e-10
1.65 -1.18817781147204e-09 5.16389545641405e-10 -1.02398521021793e-09 -4.86273514596996e-11 6.23682925575663e-10 8.09960616262338e-10 -4.27246093749991e-10 1.16368343955603e-09 6.78614566200211e-10 -2.18441611842041e-10 -1.809371145148e-09 -5.72204589844005e-10 -1.49897525184997e-09 3.0718351665249e-10 -1.77082262541589e-10 6.43278423108115e-10
1.7 2.97546386718756e-10 -4.87478155838792e-10 1.97155601099918e-09 -3.2167936626234e-10 -1.75395764802627e-10 -2.48115941097861e-10 -2.26472553453984e-10 -1.41344572367961e-10 -2.04789011101766e-10 -3.77454255760523e-11 9.8138106496701e-10 -6.32436651933012e-10 7.29611045436011e-10 -6.76606830797523e-10 -1.0805631938736e-09 1.01189864309117e-10
1.75 -8.46862792968743e-10 -1.26085783305894e-10 4.01145533511452e-11 7.8659057617188e-10 -3.90223452919408e-10 -1.72263697574013e-11 -1.02956671463819e-09 -1.61421926397965e-10 -1.48973966899679e-09 -1.40300549958905e-09 9.7977487664027e-11 9.03480931329811e-11 -6.15571674547965e-10 1.31105121813349e-09 1.24078047903419e-10 -3.93516138978692e-11
